source_environment_id,left_target_environment_id,right_target_environment_id,metric,split_seed,cell_budget,cell_budget_label,cell_budget_order,decision_budget_fraction,k,n_items,retention,selected_target_risk,oracle_target_risk,random_target_risk,regret,normalized_regret,boundary_inversion,boundary_inversion_lower_bound,boundary_bound_holds,measurement_floor_regret,joint_floor_regret,excess_regret,joint_excess_regret,measurement_floor_status,joint_floor_status
frangieh_melanoma_ifng,frangieh_melanoma_coculture,frangieh_melanoma_ifng,systema_centroid_accuracy,20260919,1000000000,full,6,0.05,12,243,0.375,0.0975877192982456,0.0021929824561403,0.4996751137102014,0.0953947368421052,0.1918535916921547,0.0777417027417027,0.0203823953823953,True,0.050438596491228,0.0406432748538011,0.0449561403508772,0.0547514619883041,off_diagonal_within_left_context_replicate_pairs,six_source_frozen_member_measurement_replicate_pairs
frangieh_melanoma_ifng,frangieh_melanoma_coculture,frangieh_melanoma_ifng,systema_centroid_accuracy,20260919,1000000000,full,6,0.1,24,243,0.5520833333333334,0.1101973684210526,0.0274122807017543,0.4996751137102014,0.0827850877192982,0.1754674533518365,0.0726788432267884,0.0224029680365296,True,0.0482456140350877,0.0367690058479532,0.0345394736842105,0.046016081871345,off_diagonal_within_left_context_replicate_pairs,six_source_frozen_member_measurement_replicate_pairs
frangieh_melanoma_ifng,frangieh_melanoma_coculture,frangieh_melanoma_ifng,systema_centroid_accuracy,20260919,1000000000,full,6,0.2,48,243,0.65625,0.1493969298245614,0.0800438596491228,0.4996751137102014,0.0693530701754385,0.1653336793506981,0.069684829059829,0.0291132478632478,True,0.0531798245614035,0.031578947368421,0.016173245614035,0.0377741228070175,off_diagonal_within_left_context_replicate_pairs,six_source_frozen_member_measurement_replicate_pairs
frangieh_melanoma_ifng,frangieh_melanoma_coculture,frangieh_melanoma_ifng,systema_centroid_accuracy,20260919,1000000000,full,6,0.5,121,243,0.8739669421487603,0.2622879512831665,0.2372770769899956,0.4996751137102014,0.0250108742931709,0.0953513011457455,0.0412545725511448,0.0157668337623628,True,0.0208786428882122,0.0131216470929389,0.0041322314049587,0.011889227200232,off_diagonal_within_left_context_replicate_pairs,six_source_frozen_member_measurement_replicate_pairs
frangieh_melanoma_ifng,frangieh_melanoma_coculture,frangieh_melanoma_ifng,systema_centroid_accuracy,20260920,1000000000,full,6,0.05,12,243,0.3958333333333333,0.0778508771929824,0.0043859649122807,0.5004873294346979,0.0734649122807017,0.1481409682223229,0.0591630591630591,0.019570707070707,True,0.0811403508771929,0.0567251461988303,-0.0076754385964912,0.0167397660818713,off_diagonal_within_left_context_replicate_pairs,six_source_frozen_member_measurement_replicate_pairs
frangieh_melanoma_ifng,frangieh_melanoma_coculture,frangieh_melanoma_ifng,systema_centroid_accuracy,20260920,1000000000,full,6,0.1,24,243,0.4791666666666666,0.1107456140350877,0.0296052631578947,0.5004873294346979,0.0811403508771929,0.172514316231088,0.0730593607305936,0.0305365296803653,True,0.0855263157894736,0.0575292397660818,-0.0043859649122806,0.0236111111111111,off_diagonal_within_left_context_replicate_pairs,six_source_frozen_member_measurement_replicate_pairs
frangieh_melanoma_ifng,frangieh_melanoma_coculture,frangieh_melanoma_ifng,systema_centroid_accuracy,20260920,1000000000,full,6,0.2,48,243,0.609375,0.1685855263157894,0.0805921052631579,0.5004873294346979,0.0879934210526315,0.2095843857970385,0.0924412393162393,0.038167735042735,True,0.063048245614035,0.0436403508771929,0.0249451754385964,0.0443530701754385,off_diagonal_within_left_context_replicate_pairs,six_source_frozen_member_measurement_replicate_pairs
frangieh_melanoma_ifng,frangieh_melanoma_coculture,frangieh_melanoma_ifng,systema_centroid_accuracy,20260920,1000000000,full,6,0.5,121,243,0.8760330578512396,0.2642453240539364,0.2362983906046107,0.5004873294346979,0.0279469334493258,0.1058181477477224,0.045302127083051,0.0154789323939845,True,0.0210961287516311,0.0136581122227055,0.0068508046976946,0.0142888212266202,off_diagonal_within_left_context_replicate_pairs,six_source_frozen_member_measurement_replicate_pairs
frangieh_melanoma_ifng,frangieh_melanoma_coculture,frangieh_melanoma_ifng,systema_centroid_accuracy,20260921,1000000000,full,6,0.05,12,243,0.3333333333333333,0.0745614035087719,0.0,0.5016244314489928,0.0745614035087719,0.1486901460737706,0.0562770562770562,0.0236291486291486,True,0.0328947368421052,0.0320175438596491,0.0416666666666666,0.0425438596491227,off_diagonal_within_left_context_replicate_pairs,six_source_frozen_member_measurement_replicate_pairs
frangieh_melanoma_ifng,frangieh_melanoma_coculture,frangieh_melanoma_ifng,systema_centroid_accuracy,20260921,1000000000,full,6,0.1,24,243,0.5729166666666667,0.0904605263157894,0.025219298245614,0.5016244314489928,0.0652412280701754,0.136945657568735,0.0541286149162861,0.0202149923896499,True,0.0449561403508771,0.0328216374269005,0.0202850877192982,0.0324195906432748,off_diagonal_within_left_context_replicate_pairs,six_source_frozen_member_measurement_replicate_pairs
frangieh_melanoma_ifng,frangieh_melanoma_coculture,frangieh_melanoma_ifng,systema_centroid_accuracy,20260921,1000000000,full,6,0.2,48,243,0.65625,0.1463815789473684,0.0767543859649122,0.5016244314489928,0.0696271929824561,0.1638674361859837,0.069551282051282,0.0295405982905982,True,0.0526315789473684,0.0371345029239765,0.0169956140350877,0.0324926900584795,off_diagonal_within_left_context_replicate_pairs,six_source_frozen_member_measurement_replicate_pairs
frangieh_melanoma_ifng,frangieh_melanoma_coculture,frangieh_melanoma_ifng,systema_centroid_accuracy,20260921,1000000000,full,6,0.5,121,243,0.8822314049586777,0.2645715528490648,0.2369508481948673,0.5016244314489928,0.0276207046541975,0.1043682787106196,0.0450480964638937,0.0138362010567673,True,0.0197912135711179,0.0137161084529505,0.0078294910830796,0.0139045962012469,off_diagonal_within_left_context_replicate_pairs,six_source_frozen_member_measurement_replicate_pairs
frangieh_melanoma_ifng,frangieh_melanoma_coculture,frangieh_melanoma_ifng,systema_centroid_accuracy,20260922,1000000000,full,6,0.05,12,243,0.375,0.0921052631578947,0.0,0.4998917045700671,0.0921052631578947,0.1842619155640748,0.0743145743145743,0.0212842712842712,True,0.0811403508771929,0.056578947368421,0.0109649122807017,0.0355263157894737,off_diagonal_within_left_context_replicate_pairs,six_source_frozen_member_measurement_replicate_pairs
frangieh_melanoma_ifng,frangieh_melanoma_coculture,frangieh_melanoma_ifng,systema_centroid_accuracy,20260922,1000000000,full,6,0.1,24,243,0.5625000000000001,0.115953947368421,0.025219298245614,0.4998917045700671,0.090734649122807,0.1911010194668008,0.0799086757990867,0.0211187214611872,True,0.0849780701754386,0.0654605263157894,0.0057565789473684,0.0252741228070175,off_diagonal_within_left_context_replicate_pairs,six_source_frozen_member_measurement_replicate_pairs
frangieh_melanoma_ifng,frangieh_melanoma_coculture,frangieh_melanoma_ifng,systema_centroid_accuracy,20260922,1000000000,full,6,0.2,48,243,0.6145833333333334,0.1574835526315789,0.075657894736842,0.4998917045700671,0.0818256578947368,0.1926871545818194,0.0818108974358974,0.0366987179487179,True,0.0830592105263157,0.0527595029239766,-0.0012335526315789,0.0290661549707602,off_diagonal_within_left_context_replicate_pairs,six_source_frozen_member_measurement_replicate_pairs
frangieh_melanoma_ifng,frangieh_melanoma_coculture,frangieh_melanoma_ifng,systema_centroid_accuracy,20260922,1000000000,full,6,0.5,121,243,0.8657024793388429,0.2601674641148325,0.2348847324923879,0.4998917045700671,0.0252827316224445,0.0954220263354284,0.0405602221921148,0.0182393984554938,True,0.0121792083514571,0.0099391039582427,0.0131035232709874,0.0153436276642018,off_diagonal_within_left_context_replicate_pairs,six_source_frozen_member_measurement_replicate_pairs
frangieh_melanoma_ifng,frangieh_melanoma_coculture,frangieh_melanoma_ifng,systema_centroid_accuracy,20260923,1000000000,full,6,0.05,12,243,0.3541666666666667,0.1019736842105263,0.0021929824561403,0.5014078405891271,0.0997807017543859,0.1998896371786732,0.0812590187590187,0.0222763347763347,True,0.0482456140350877,0.0375730994152046,0.0515350877192982,0.0622076023391812,off_diagonal_within_left_context_replicate_pairs,six_source_frozen_member_measurement_replicate_pairs
frangieh_melanoma_ifng,frangieh_melanoma_coculture,frangieh_melanoma_ifng,systema_centroid_accuracy,20260923,1000000000,full,6,0.1,24,243,0.5625,0.1107456140350877,0.0285087719298245,0.5014078405891271,0.0822368421052631,0.1739370985863035,0.0722031963470319,0.0210235920852359,True,0.0427631578947368,0.0378654970760233,0.0394736842105263,0.0443713450292397,off_diagonal_within_left_context_replicate_pairs,six_source_frozen_member_measurement_replicate_pairs
frangieh_melanoma_ifng,frangieh_melanoma_coculture,frangieh_melanoma_ifng,systema_centroid_accuracy,20260923,1000000000,full,6,0.2,48,243,0.640625,0.1595394736842105,0.0805921052631578,0.5014078405891271,0.0789473684210526,0.187543576124936,0.0804754273504273,0.0318643162393162,True,0.0531798245614035,0.0340277777777777,0.0257675438596491,0.0449195906432748,off_diagonal_within_left_context_replicate_pairs,six_source_frozen_member_measurement_replicate_pairs
frangieh_melanoma_ifng,frangieh_melanoma_coculture,frangieh_melanoma_ifng,systema_centroid_accuracy,20260923,1000000000,full,6,0.5,121,243,0.8677685950413223,0.2634841235319703,0.2386907351022183,0.5014078405891271,0.024793388429752,0.094291853402925,0.0410005419319875,0.0175111773472429,True,0.0143540669856459,0.0098883572567783,0.0104393214441061,0.0149050311729737,off_diagonal_within_left_context_replicate_pairs,six_source_frozen_member_measurement_replicate_pairs
frangieh_melanoma_ifng,frangieh_melanoma_coculture,frangieh_melanoma_ifng,systema_centroid_accuracy,20260924,1000000000,full,6,0.05,12,243,0.4791666666666667,0.0679824561403508,0.0,0.5002165908598657,0.0679824561403508,0.1358924846396081,0.0496031746031746,0.0141594516594516,True,0.0614035087719298,0.0364035087719298,0.006578947368421,0.031578947368421,off_diagonal_within_left_context_replicate_pairs,six_source_frozen_member_measurement_replicate_pairs
frangieh_melanoma_ifng,frangieh_melanoma_coculture,frangieh_melanoma_ifng,systema_centroid_accuracy,20260924,1000000000,full,6,0.1,24,243,0.5729166666666666,0.1036184210526315,0.0285087719298245,0.5002165908598657,0.075109649122807,0.1593061313436863,0.0663527397260274,0.0200247336377473,True,0.0449561403508771,0.0298245614035087,0.0301535087719298,0.0452850877192982,off_diagonal_within_left_context_replicate_pairs,six_source_frozen_member_measurement_replicate_pairs
frangieh_melanoma_ifng,frangieh_melanoma_coculture,frangieh_melanoma_ifng,systema_centroid_accuracy,20260924,1000000000,full,6,0.2,48,243,0.6197916666666666,0.1603618421052631,0.0783991228070175,0.5002165908598657,0.0819627192982456,0.1944134117905647,0.0853632478632478,0.0356570512820512,True,0.0460526315789473,0.0332236842105263,0.0359100877192982,0.0487390350877193,off_diagonal_within_left_context_replicate_pairs,six_source_frozen_member_measurement_replicate_pairs
frangieh_melanoma_ifng,frangieh_melanoma_coculture,frangieh_melanoma_ifng,systema_centroid_accuracy,20260924,1000000000,full,6,0.5,121,243,0.8863636363636364,0.2604393214441061,0.2340147890387124,0.5002165908598657,0.0264245324053936,0.0992666613232988,0.0424061780246579,0.0128539493293591,True,0.0160939538929969,0.0101928374655647,0.0103305785123966,0.0162316949398289,off_diagonal_within_left_context_replicate_pairs,six_source_frozen_member_measurement_replicate_pairs
frangieh_melanoma_ifng,frangieh_melanoma_coculture,frangieh_melanoma_ifng,systema_centroid_accuracy,20260925,1000000000,full,6,0.05,12,243,0.4166666666666667,0.0855263157894736,0.0043859649122807,0.5008122157244964,0.0811403508771929,0.1635140467564176,0.066017316017316,0.0178571428571428,True,0.0526315789473684,0.0372807017543859,0.0285087719298245,0.0438596491228069,off_diagonal_within_left_context_replicate_pairs,six_source_frozen_member_measurement_replicate_pairs
frangieh_melanoma_ifng,frangieh_melanoma_coculture,frangieh_melanoma_ifng,systema_centroid_accuracy,20260925,1000000000,full,6,0.1,24,243,0.4791666666666667,0.1184210526315789,0.031798245614035,0.5008122157244964,0.0866228070175438,0.1846292554865823,0.0790049467275494,0.0303462709284627,True,0.0789473684210526,0.0515350877192982,0.0076754385964912,0.0350877192982456,off_diagonal_within_left_context_replicate_pairs,six_source_frozen_member_measurement_replicate_pairs
frangieh_melanoma_ifng,frangieh_melanoma_coculture,frangieh_melanoma_ifng,systema_centroid_accuracy,20260925,1000000000,full,6,0.2,48,243,0.6197916666666666,0.1641995614035087,0.0827850877192982,0.5008122157244964,0.0814144736842105,0.1947599445113806,0.0860309829059829,0.0359775641025641,True,0.0581140350877192,0.0419956140350877,0.0233004385964912,0.0394188596491227,off_diagonal_within_left_context_replicate_pairs,six_source_frozen_member_measurement_replicate_pairs
frangieh_melanoma_ifng,frangieh_melanoma_coculture,frangieh_melanoma_ifng,systema_centroid_accuracy,20260925,1000000000,full,6,0.5,121,243,0.8657024793388429,0.2656589821661592,0.2369508481948673,0.5008122157244964,0.0287081339712918,0.10880112233789,0.0473005012870884,0.0180700447093889,True,0.0173988690735102,0.0115992460490068,0.0113092648977815,0.017108887922285,off_diagonal_within_left_context_replicate_pairs,six_source_frozen_member_measurement_replicate_pairs
frangieh_melanoma_ifng,frangieh_melanoma_coculture,frangieh_melanoma_ifng,systema_centroid_accuracy,20260926,1000000000,full,6,0.05,12,243,0.3958333333333333,0.100328947368421,0.0,0.5,0.100328947368421,0.2006821563718749,0.0829725829725829,0.019570707070707,True,0.050438596491228,0.0445906432748537,0.0498903508771929,0.0557383040935672,off_diagonal_within_left_context_replicate_pairs,six_source_frozen_member_measurement_replicate_pairs
frangieh_melanoma_ifng,frangieh_melanoma_coculture,frangieh_melanoma_ifng,systema_centroid_accuracy,20260926,1000000000,full,6,0.1,24,243,0.5208333333333334,0.1271929824561403,0.025219298245614,0.5,0.1019736842105263,0.2148908266371078,0.0923230593607306,0.0259703196347031,True,0.0701754385964912,0.0559941520467836,0.031798245614035,0.0459795321637426,off_diagonal_within_left_context_replicate_pairs,six_source_frozen_member_measurement_replicate_pairs
frangieh_melanoma_ifng,frangieh_melanoma_coculture,frangieh_melanoma_ifng,systema_centroid_accuracy,20260926,1000000000,full,6,0.2,48,243,0.578125,0.1644736842105263,0.075657894736842,0.5,0.0888157894736842,0.2093403114107619,0.0906784188034188,0.044417735042735,True,0.0515350877192982,0.0383771929824561,0.0372807017543859,0.050438596491228,off_diagonal_within_left_context_replicate_pairs,six_source_frozen_member_measurement_replicate_pairs
frangieh_melanoma_ifng,frangieh_melanoma_coculture,frangieh_melanoma_ifng,systema_centroid_accuracy,20260926,1000000000,full,6,0.5,121,243,0.8884297520661156,0.265495867768595,0.2358634188777729,0.5,0.0296324488908221,0.1121865313507067,0.0493835523641782,0.012430564964097,True,0.0210961287516311,0.0143105698129621,0.0085363201391909,0.0153218790778599,off_diagonal_within_left_context_replicate_pairs,six_source_frozen_member_measurement_replicate_pairs
frangieh_melanoma_ifng,frangieh_melanoma_coculture,frangieh_melanoma_ifng,systema_centroid_accuracy,20260927,1000000000,full,6,0.05,12,243,0.5625,0.0537280701754386,0.0,0.5006497725795971,0.0537280701754386,0.1072934921153251,0.0404942279942279,0.0100108225108225,True,0.0657894736842105,0.044298245614035,-0.0120614035087719,0.0094298245614035,off_diagonal_within_left_context_replicate_pairs,six_source_frozen_member_measurement_replicate_pairs
frangieh_melanoma_ifng,frangieh_melanoma_coculture,frangieh_melanoma_ifng,systema_centroid_accuracy,20260927,1000000000,full,6,0.1,24,243,0.6041666666666667,0.1082785087719298,0.0219298245614035,0.5006497725795971,0.0863486842105263,0.1803708002734903,0.0745814307458143,0.0172184170471841,True,0.0641447368421052,0.0489035087719298,0.022203947368421,0.0374451754385964,off_diagonal_within_left_context_replicate_pairs,six_source_frozen_member_measurement_replicate_pairs
frangieh_melanoma_ifng,frangieh_melanoma_coculture,frangieh_melanoma_ifng,systema_centroid_accuracy,20260927,1000000000,full,6,0.2,48,243,0.5989583333333334,0.1662554824561403,0.0745614035087719,0.5006497725795971,0.0916940789473684,0.2151751579598957,0.091159188034188,0.0396634615384615,True,0.0611293859649122,0.0415935672514619,0.0305646929824561,0.0501005116959064,off_diagonal_within_left_context_replicate_pairs,six_source_frozen_member_measurement_replicate_pairs
frangieh_melanoma_ifng,frangieh_melanoma_coculture,frangieh_melanoma_ifng,systema_centroid_accuracy,20260927,1000000000,full,6,0.5,121,243,0.878099173553719,0.2648434101783384,0.2367333623314484,0.5006497725795971,0.0281100478468899,0.1065162588146206,0.045996477442081,0.0152587725240482,True,0.0206611570247933,0.0144990575612585,0.0074488908220965,0.0136109902856314,off_diagonal_within_left_context_replicate_pairs,six_source_frozen_member_measurement_replicate_pairs
frangieh_melanoma_ifng,frangieh_melanoma_coculture,frangieh_melanoma_ifng,systema_centroid_accuracy,20260928,1000000000,full,6,0.05,12,243,0.375,0.0975877192982456,0.0021929824561403,0.4996751137102014,0.0953947368421052,0.1918535916921547,0.0777417027417027,0.0203823953823953,True,0.050438596491228,0.0406432748538011,0.0449561403508772,0.0547514619883041,off_diagonal_within_left_context_replicate_pairs,six_source_frozen_member_measurement_replicate_pairs
frangieh_melanoma_ifng,frangieh_melanoma_coculture,frangieh_melanoma_ifng,systema_centroid_accuracy,20260928,1000000000,full,6,0.1,24,243,0.5520833333333334,0.1101973684210526,0.0274122807017543,0.4996751137102014,0.0827850877192982,0.1754674533518365,0.0726788432267884,0.0224029680365296,True,0.0482456140350877,0.0367690058479532,0.0345394736842105,0.046016081871345,off_diagonal_within_left_context_replicate_pairs,six_source_frozen_member_measurement_replicate_pairs
